amount_in,amount_out,in_token,out_token,platform,timestamp,tx_hash,volume_usd,wallet,new_timestamp,latency,tim_in_sec,platform_encoded,price_out,price_change_pct,position_change,pl_pattern,consecutive_losses,consecutive_wins,hour,trade_freq,volume_spike,timesamp,time_diff,price_in,pnl
449240.7561,4.95,Nia,WSOL,raydium,7/4/2025 16:15,2XCYCj4EPHPV9ZMWApScNNAa41ACPAJhugkapd7hRWCNGhK3eZo3qMFYvxK1vAvVMqw6ak82h9jhxite2wuNBGMA,725.9175,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 16:15,0 days 00:30:52,1852,2,146.65,-0.285578296,-0.840227247,580.3182,2,1,7/4/2025 16:00,3,TRUE,7/4/2025 16:15,30.86666667,0.001615876,147.0683841
44205494.28,1.470297028,TCP,WSOL,pumpdotfun,7/4/2025 16:39,5KLo9Cf8YwfQF6phAFyBULXGrxFL4q659CyGFbd21XpzjaGnNVFNDCb7EvceaQA5LxqYK3VkPSM9D9KRtmVgNiGb,214.0164354,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 16:39,0 days 00:24:02,1442,0,145.56,-0.743266278,97.40045383,-511.9010646,2,1,7/4/2025 16:00,3,FALSE,7/4/2025 16:39,24.03333333,4.84E-06,146.6499952
3.453954683,44205494.28,WSOL,TCP,pumpdotfun,7/4/2025 16:40,277m1zxNKKuz15BbPeqAX3vzuvZNod5AEbveG2Chc2FBS1Ae1miirT947NheE7LzHe5ecdT4KRgm86Sx8TLaNa1n,504.5882396,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 16:40,0 days 00:00:49,49,0,1.14E-05,-99.99999216,-0.999999922,290.5718042,1,2,7/4/2025 16:00,3,TRUE,7/4/2025 16:40,0.816666667,146.09,-0.529999986
39009325.57,1.485,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,7/4/2025 17:41,4ArYr6mtniqvUbvDtADevNvbcwpL2UwpFExf5j2pCHfm2FZEK4jc4sL5bYueUivnfaPFc2yGVoX8vAxewRZ2dGYv,217.6416,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:41,0 days 01:01:05,3665,3,146.56,1283969032,11294103.63,-286.9466396,2,1,7/4/2025 17:00,11,FALSE,7/4/2025 17:41,61.08333333,5.58E-06,5.84E-06
2546570.727,0.2475,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,7/4/2025 17:41,4rmNsEoXWGVYWJxrAMMSRc8ZqbVLqzWuNKwS9jC9bNzj2PUnWsRtysxiRbNw3RPARoMzbmzRmVr4pfeoB8qW6qgV,36.2736,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:41,0 days 00:00:20,20,3,146.56,0,-0.934718925,-181.368,2,1,7/4/2025 17:00,11,FALSE,7/4/2025 17:41,0.333333333,1.42E-05,146.5599858
2164291.214,0.2475,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,7/4/2025 17:41,3uCF4GBUkxnVmYLWFUNAHTnaeD7xDFLwocaiMK8UtGxcxjaDgK7QtaUvf7v72zesWKZxCm2xjVrJrY9GduvRnGZ8,36.2736,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:41,0 days 00:00:16,16,3,146.56,0,-0.150115412,0,2,0,7/4/2025 17:00,11,FALSE,7/4/2025 17:41,0.266666667,1.68E-05,146.5599832
1718142.227,0.2475,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,7/4/2025 17:42,5ob2hBqGbthebYrxsBPYEE5P2TbM4enPkQFDhAx6YWfZ7o8PSpeYHa6wVUmtBm92nfNrdgGk1dQ1r8zLi5Y7Xyha,36.2736,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:42,0 days 00:00:27,27,3,146.56,0,-0.206140922,0,1,0,7/4/2025 17:00,11,FALSE,7/4/2025 17:42,0.45,2.11E-05,146.5599789
4.210185264,45438329.74,WSOL,ã‚³ã‚°ãƒŸ,raydium_launchlab,7/4/2025 17:42,2Tjp8EHtFBs3uxse1iLnXqeG3qL8PK3rrY7zW87j6N7F5aKn8iQDF9T5aPuaaJSRJRmBGYUwyQSc3cvsW4VMTxQ4,617.0447523,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:42,0 days 00:00:30,30,3,1.36E-05,-99.99999073,-0.99999755,580.7711523,0,1,7/4/2025 17:00,11,TRUE,7/4/2025 17:42,0.5,146.56,-1.94E-09
9.807399839,1443.307,WSOL,USDC,raydium,7/4/2025 17:44,5dKtFsZLoTHNH229tom4XpL2yakFNBcQzEjBz5CAh3cTPqx6AMKUDRkGHVyXqnMHDMoRMxkNeHiGmujm2BmQe5H,1437.37252,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:44,0 days 00:01:41,101,2,0.995888276,7333484.752,1.329446146,820.3277677,0,2,7/4/2025 17:00,11,TRUE,7/4/2025 17:44,1.683333333,146.56,-146.5599864
1443.222304,9.9,USDC,WSOL,raydium,7/4/2025 17:51,2BHZPQtosdCRxUwHcJEj5LQQHNgeP1NzRZcUyEEeJRSennffE2rjn7SYmds2bv5aqUPdviXwxmDg19nKJ5pSWnff,1444.076692,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:51,0 days 00:07:03,423,2,145.8663325,14546.85709,146.1564663,6.704172,0,3,7/4/2025 17:00,11,TRUE,7/4/2025 17:51,7.05,1.000592,-0.004703724
1,1.470297028,1,WSOL,pumpdotfun,7/4/2025 17:55,38AgLAqPhbo6vcF4U4Y2WMbGkJPn9hz8ddWETJ45baKR6Upyb5L2SuVrcF2b7pYDn6TkpyUUdaXXyy5kRQD3M9wt,215.5896532,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:55,0 days 00:03:31,211,0,146.63,0.523539223,-0.999307106,-1228.487039,1,2,7/4/2025 17:00,11,FALSE,7/4/2025 17:55,3.516666667,215.5896532,-69.72332067
1,0.245049503,1,WSOL,pumpdotfun,7/4/2025 17:55,4MV22yHYye7q61rYKpLshDXndXXtNP8YhKqCtSJfV9gamufwvWroTbS6pvLJJ34BNUfqWtNk39WGEJp7oY34hmZe,35.93160862,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:55,0 days 00:00:10,10,0,146.63,-6.35E-09,0,-179.6580446,2,1,7/4/2025 17:00,11,FALSE,7/4/2025 17:55,0.166666667,35.93160862,110.6983914
1,0.245049503,1,WSOL,pumpdotfun,7/4/2025 17:55,4bDgS9GKyFJ4v6PyxeurY4caXaUXx8MJsD43vddWJFPHRp3dxU1JbrV2GgbMvs9aRFF35CHfcNZeBf2UxsREGWN7,35.93160862,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:55,0 days 00:00:14,14,0,146.63,0,0,0,2,0,7/4/2025 17:00,11,FALSE,7/4/2025 17:55,0.233333333,35.93160862,110.6983914
3.564968461,1,WSOL,1,pumpdotfun,7/4/2025 17:55,3K8d5BtGVr2zhN5eutBSCkYDVsx1g4t57MBCEhYNB8TsbVbjZSVLQdfrqYhQsCjberXkxYZmrQLHaAuBXGDGpQUn,522.7313254,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 17:55,0 days 00:00:04,4,0,522.7313254,256.4968461,2.564968461,486.7997168,1,1,7/4/2025 17:00,11,TRUE,7/4/2025 17:55,0.066666667,146.63,-9.74E-09
50005099.39,1.485,USELESS,WSOL,raydium_launchlab,7/4/2025 18:15,2pYVRkj5N8Egu7jazh4HQ15Mtp49AqW3x5DZQD7MUPxQ1dsuZznTetuPtNQQbpGVCG5EquPx7z6Q2eCuRqmJQ5nY,217.47825,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:15,0 days 00:20:17,1217,3,146.45,-71.98369547,14026798.94,-305.2530754,1,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:15,20.28333333,4.35E-06,522.7313211
2981350.623,0.2475,USELESS,WSOL,raydium_launchlab,7/4/2025 18:16,4HUjX6s8MQ95HVx1rKx2uYBQvPsuyu2gkWJBUpg4C6vha8tbHKv1koXeuVPVcapS4JFTBeFnJPNdCgskSvG9txCt,36.246375,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:16,0 days 00:00:14,14,3,146.45,2.22E-14,-0.940379068,-181.231875,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:16,0.233333333,1.22E-05,146.4499878
3.241528741,52986450.01,WSOL,USELESS,raydium_launchlab,7/4/2025 18:16,3UAnwHEM7Su5k9BiGCxP4AVMCmKaU3L9oYhdfmX2ukEZuLNUcazEEe9wDqYGU2FReFCcR274tYWkvV1NEjWLzRoA,474.7218841,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:16,0 days 00:00:15,15,3,8.96E-06,-99.99999388,-0.999998913,438.4755091,2,1,7/4/2025 18:00,28,TRUE,7/4/2025 18:16,0.25,146.45,6.00E-09
721.000264,4.95,USDC,WSOL,raydium,7/4/2025 18:21,4V22Qa6YbZ1FbKAqoZfcYdnhTWzYeSEWtKJX2gxmui99uxN26RwmZrgkjhwQ5CCfBLB7xD3ZFEEnc7fXCGMs4dtL,721.2994791,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:21,0 days 00:05:14,314,2,145.7170665,1626432200,221.4259976,246.577595,1,2,7/4/2025 18:00,28,TRUE,7/4/2025 18:21,5.233333333,1.000415,-1.000406041
38225245.03,1.470297028,IAP,WSOL,pumpdotfun,7/4/2025 18:33,3emB5m8RXPf4gMas1Nm27VkK4EWpGtXhxYKQ2qLaqsc3HYnEAPML4oy5yvWCrK6gQx6GvZDk99wcoC9MPK1xAgUF,214.9868314,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:33,0 days 00:12:02,722,0,146.22,0.345143849,53015.96399,-506.3126477,1,2,7/4/2025 18:00,28,FALSE,7/4/2025 18:33,12.03333333,5.62E-06,145.7170609
1989385.577,0.245049503,IAP,WSOL,pumpdotfun,7/4/2025 18:33,bVdfLb5VFTD1QNruW5AVPpX8AXgYWAQB3poHx8RLiCZqKt8ySfF4zcKibLHuWhCX8BipioLhSBTsyz7cMqZHVvS,35.83113833,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:33,0 days 00:00:19,19,0,146.22,1.96E-08,-0.947956237,-179.1556931,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:33,0.316666667,1.80E-05,146.219982
2.78702678,40214630.6,WSOL,IAP,pumpdotfun,7/4/2025 18:34,nXFSotdyBMc7Qa6EhVVSf3QSYMtMkwvnvAkgC4MT847UdDYkGtsHMqBXYer5tjt9jcdiBtdHRH1TotK7DPKx3nF,407.5190558,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:34,0 days 00:00:14,14,0,1.01E-05,-99.99999307,-0.999998599,371.6879175,2,1,7/4/2025 18:00,28,TRUE,7/4/2025 18:34,0.233333333,146.22,-4.72E-09
50005099.39,1.485,DOGEPARTY,WSOL,raydium_launchlab,7/4/2025 18:37,4z5FxF1R7oK2axhdHcE6dcVaFhsqtpJNVhYyQwWWxtdptgAXFwehuHuDhpmH6XrHD5HLTT4xxZLjoCt6To32wmVz,217.4634,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:37,0 days 00:03:18,198,3,146.44,1445093184,17942094.05,-190.0556558,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:37,3.3,4.35E-06,5.78E-06
2.981858376,50005099.39,WSOL,DOGEPARTY,raydium_launchlab,7/4/2025 18:37,3ksjb28y4PgQ3RjTDrDdGHHdEhjK8GchakQZzHCeMGNNH92gvCXnPwkj1rvL6J7DjTnz4WbQTWSR3hTXKV6XWBqu,436.6633406,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:37,0 days 00:00:32,32,3,8.73E-06,-99.99999404,-0.99999994,219.1999406,1,2,7/4/2025 18:00,28,TRUE,7/4/2025 18:37,0.533333333,146.44,-6.22E-09
33837571.61,1.470297028,X,WSOL,pumpdotfun,7/4/2025 18:38,26hCsc8ujr3vA5b1q11JNgzi4hZ7JbrZ7dib1kSDhvcdW2m6QBCrWLJ1aFn3gtLk4AzkTGCh5wZsSmaJ6iqANayW,215.3102968,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:38,0 days 00:00:39,39,0,146.44,1676977579,11347812.12,-221.3530438,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:38,0.65,6.36E-06,2.37E-06
1.584278446,33837571.61,WSOL,X,pumpdotfun,7/4/2025 18:38,2wTPNcZ6F1fALtZeWY2HXMRnSRCXxwGJmPkmJjFvofZXF6dJwhrVyQKv8QofRdJEAPNas4HX2JyN9aschHmkVUWN,232.0017356,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:38,0 days 00:00:08,8,0,6.86E-06,-99.99999532,-0.999999953,16.6914388,1,2,7/4/2025 18:00,28,FALSE,7/4/2025 18:38,0.133333333,146.44,3.37E-08
38098002.9,1.485,Qå¸,WSOL,raydium_launchlab,7/4/2025 18:42,3NkfgSkWjgLVgCVdPK6CLo8ZSUqask5iQ2RAPfxkDyRyvgqNjRswKAnzq5daBEnR3NU7FrmdhmNeJtdgRtBvTm7U,217.74555,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:42,0 days 00:04:03,243,3,146.63,2138605938,24047541.27,-14.2561856,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:42,4.05,5.72E-06,1.14E-06
2388428.219,0.2475,Qå¸,WSOL,raydium_launchlab,7/4/2025 18:42,4frb9b4bScJiNGm44YgwazdAwYnyfE8btm56ErwKjyMW9wdHNTeLvD2MoCbNxBhsnGAopbLCs9vQ5nYEJdPXuVJ6,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:42,0 days 00:00:08,8,3,146.63,0,-0.937308309,-181.454625,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:42,0.133333333,1.52E-05,146.6299848
1202373.7,0.2475,Qå¸,WSOL,raydium_launchlab,7/4/2025 18:43,4uVhuqViP7ErjJDrMddsqSs56YAsmjp23aeSccJUjnNRjeroDX1igAAUZPXE8kztepJoNiR37qBMgkfZJGWdcUPd,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:43,0 days 00:00:08,8,3,146.63,0,-0.496583699,0,2,0,7/4/2025 18:00,28,FALSE,7/4/2025 18:43,0.133333333,3.02E-05,146.6299698
1295420.768,0.2475,Qå¸,WSOL,raydium_launchlab,7/4/2025 18:43,5C3ti2fyQp8HrsMoBmgHHPScEnQQGC3ps8P9xYm3JqTYWuzbDn5ptgEs2wVQutiPcEeQFqYj9UhoDqxQJ9r7Gmgq,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:43,0 days 00:00:25,25,3,146.63,0,0.077386147,0,1,0,7/4/2025 18:00,28,FALSE,7/4/2025 18:43,0.416666667,2.80E-05,146.629972
1114296.529,0.2475,Qå¸,WSOL,raydium_launchlab,7/4/2025 18:43,3cJEp4ZSqFLrPzxkuyaVAVktrNqAhoyigkRtfZzGBGtckQKckzn8KGA9hk21X86oHzQAagV13tyVBPMVRaxMtem7,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:43,0 days 00:00:25,25,3,146.63,0,-0.139818848,0,0,0,7/4/2025 18:00,28,FALSE,7/4/2025 18:43,0.416666667,3.26E-05,146.6299674
3.407365938,44098522.12,WSOL,Qå¸,raydium_launchlab,7/4/2025 18:45,9M6tJkgFY3BbUbuAxd9jPGD3ZsLZX7MiuaCKWoaA9A4CiyCBnJxkPPtzV6VorfvgY6XVvWGz3TudHwL6rbGcZTx,499.6561411,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:45,0 days 00:01:16,76,3,1.13E-05,-99.99999227,-0.999996942,463.3652161,0,1,7/4/2025 18:00,28,TRUE,7/4/2025 18:45,1.266666667,146.64,-0.009999986
357961.3632,1.98,NANI,WSOL,raydium,7/4/2025 18:45,AC7cNhkozSMsaAT6ptgwqb5eVnB4ZnJz5doAz14J71SNC99yGJtMYtyJfKD3jjfGa42eTSkJ2B8mo68fzH1e7d8,290.3472,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:45,0 days 00:00:24,24,2,146.64,1294211409,105054.1569,-209.3089411,1,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:45,0.4,0.000811113,-0.000799783
30893774.99,1.960396038,NVB,WSOL,pumpdotfun,7/4/2025 18:50,4gPtWa8KLsKEk5bPfMPiaR95FzjQgG3ECQNabXzCn2VTGRV6B6P1GLRS9ehd4PK17UMg4CfWLwcMgbf2b9Vf7H9d,287.0999998,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:50,0 days 00:04:30,270,0,146.45,-0.129569,85.30477522,-3.2472002,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:50,4.5,9.29E-06,146.6399907
3768036.794,0.245049503,NVB,WSOL,pumpdotfun,7/4/2025 18:50,4ooXkWgvKzFZRT6KxSViPV3f4WYHShW4URNkwk2zuQL7MFZLuDVzZYq7iUYQvXktMasKa82D6Wm2MN8TMEx2grdr,35.88749971,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:50,0 days 00:00:37,37,0,146.45,-2.43E-08,-0.878032491,-251.2125001,3,0,7/4/2025 18:00,28,FALSE,7/4/2025 18:50,0.616666667,9.52E-06,146.4499905
3.69693385,50788933.99,WSOL,NVB,pumpdotfun,7/4/2025 18:51,2DuHYDZBeZypruoKDH6FuW344syidT9DhKhC5tQA4hLTZvJLa9seBf23mgz9txBcZnjhGX7J3RFyqkNaouRdEe7o,541.4159623,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:51,0 days 00:00:37,37,0,1.07E-05,-99.99999272,-0.999999019,505.5284626,2,1,7/4/2025 18:00,28,TRUE,7/4/2025 18:51,0.616666667,146.45,-8.96E-09
36549757.73,1.485,è’‚å‡¯,WSOL,raydium_launchlab,7/4/2025 18:57,2jd9CZoo2QgEfbTsJT17poA54dGY19tXtiwbDaBTQbcDuhk5gLtEubstmv7edoNZ7FZz7zdRsZnr47bYRfsKo2Hn,217.6119,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:57,0 days 00:06:36,396,3,146.54,1374656524,9886504.74,-323.8040623,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:57,6.6,5.95E-06,4.71E-06
2576947.628,0.2475,è’‚å‡¯,WSOL,raydium_launchlab,7/4/2025 18:58,2GfYTN33XubGmqaUtuU63b22mMQowBzVpekAURJxsR6H5XArTkUQ4wg14kDuw6DsDA7fELn4evpyJSWYt6884k9f,36.26865,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:58,0 days 00:00:10,10,3,146.54,0,-0.92949481,-181.34325,2,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:58,0.166666667,1.41E-05,146.5399859
2629421.992,0.2475,è’‚å‡¯,WSOL,raydium_launchlab,7/4/2025 18:58,2Ud5sLJsTafcxrQdvJcKKZvGWsjABMCWZ6AEjmxNTFhnreHCK1EZ7GDkBuyZdnA4MgbQMdTuLUFvYCuLKZEeVzKU,36.26865,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:58,0 days 00:00:05,5,3,146.54,0,0.020362992,0,2,0,7/4/2025 18:00,28,FALSE,7/4/2025 18:58,0.083333333,1.38E-05,146.5399862
2721964.599,0.2475,è’‚å‡¯,WSOL,raydium_launchlab,7/4/2025 18:58,5gxqQRFJynaU1cvCBUMjix9werysvBVw49CMkN9Df6UmNZjmdAXMgzoc9vcRyrvXczrtcPSwjzdKzYbEswTP3QBY,36.26865,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:58,0 days 00:00:07,7,3,146.54,0,0.035195038,0,1,0,7/4/2025 18:00,28,FALSE,7/4/2025 18:58,0.116666667,1.33E-05,146.5399867
4.236971361,44478091.95,WSOL,è’‚å‡¯,raydium_launchlab,7/4/2025 18:58,3fsKosHij4C2tHV93iJi2N5Bs3m3jRdsoEcp63AdoBNRQZ7BZzeuqha6MNgqh4JY3LyyZtNiCrVrG7ZgyoPBb479,620.8857832,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:58,0 days 00:00:09,9,3,1.40E-05,-99.99999047,-0.999998443,584.6171332,0,1,7/4/2025 18:00,28,TRUE,7/4/2025 18:58,0.15,146.54,9.66E-09
43812957.82,1.470297028,TRP,WSOL,pumpdotfun,7/4/2025 18:58,TjGCLHtbHYGt2mC5x3EikgRcBxWXGavtK96nQx6MbR78EL1CXacZUV7npbdHs8MD77s2P6SKEvUJNy4b86M1hKx,215.4573265,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:58,0 days 00:00:10,10,0,146.54,1049761349,10340630.1,-405.4284567,1,1,7/4/2025 18:00,28,FALSE,7/4/2025 18:58,0.166666667,4.92E-06,9.04E-06
2.662544724,43812957.82,WSOL,TRP,pumpdotfun,7/4/2025 18:59,9s85u9dgyTjEairoqQYArJmgar1Ei1zTZkCVRLHzm2PULEtxxfWNKzQq57pbKGfDbQu1wDwc3Bu26G3mV3xPuGr,390.1693039,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 18:59,0 days 00:00:26,26,0,8.91E-06,-99.99999392,-0.999999939,174.7119774,1,2,7/4/2025 18:00,28,TRUE,7/4/2025 18:59,0.433333333,146.54,-5.44E-09
8.340426132,23889659.44,WSOL,Qi,raydium,7/4/2025 19:13,54m4M6jj1sEKPJ8QNNRF5c75LXBM2ofVRzNxLHj6FXYg7D9H9th9XXdanBiCV1nMnJLxC6TMHxHHJ4jjUKqp2u3f,1222.873279,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:13,0 days 00:14:34,874,2,5.12E-05,474.8055745,2.132501797,832.7039751,1,2,7/4/2025 19:00,13,TRUE,7/4/2025 19:13,14.56666667,146.6199999,-146.619991
11470519.79,0.980198018,MEMES,WSOL,pumpdotfun,7/4/2025 19:14,2qaaUgoxXT3kJcHSfsGcnrsRLdV2qaU3Z7kv6cyT5gRb2C1YbNhfA7P1BXsx6gMi8dm9zjAcgEa46nREjm4CWxAp,143.7166334,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:14,0 days 00:01:23,83,0,146.62,286432020.7,1375290.815,-1079.156646,1,2,7/4/2025 19:00,13,FALSE,7/4/2025 19:14,1.383333333,1.25E-05,3.87E-05
2.415290149,38829669.99,WSOL,MEMES,pumpdotfun,7/4/2025 19:15,5mqf76hV9q6yDVaW2GUeVi2nQFjZ212ZqsTtqzbU84PmhkqNZwx9bYPcR2s9rmogZ592cqaJNqZdr43cX7KLt25P,354.6612055,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:15,0 days 00:00:32,32,0,9.13E-06,-99.99999377,-0.999999789,210.9445721,1,2,7/4/2025 19:00,13,FALSE,7/4/2025 19:15,0.533333333,146.84,-0.220000008
54598741.15,4.945064803,LOT,WSOL,pumpswap,7/4/2025 19:29,mtYyqjJ5LWb9imZPKL5xpraJs8B7B7iN1TWdWmzo6iEETE37XAzWd8QBZxU4yZ8F9LwTy3GALNYH1GwgRpntTHQ,724.3036417,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:29,0 days 00:13:56,836,1,146.47,1603609676,22605457.47,369.6424362,1,2,7/4/2025 19:00,13,TRUE,7/4/2025 19:29,13.93333333,1.33E-05,-4.13E-06
5.309802976,54598741.15,WSOL,LOT,pumpswap,7/4/2025 19:29,nZ8VuVMCyPRiSdneoUH7CtTVzMAkACfXNXnKxCRYcX27TanGL7MP3gWySJMpN794GUy3zSv8dtjfMZUAaufFFw2,777.7268419,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:29,0 days 00:00:25,25,1,1.42E-05,-99.99999027,-0.999999903,53.4232002,0,3,7/4/2025 19:00,13,TRUE,7/4/2025 19:29,0.416666667,146.47,-6.62E-11
42841937.08,1.485,TAMAKARAMI,WSOL,raydium_launchlab,7/4/2025 19:31,2gvkq1vF9BLi9b8f5FGmPXxmxZzSbQuU3vTJBwtZxXUT7hJRnmNdSGndY6Ds4YQbEoRdw7TnhcdsWX9rSkbgN4Fx,217.21095,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:31,0 days 00:01:17,77,3,146.27,1026858874,8068459.784,-560.5158919,1,2,7/4/2025 19:00,13,FALSE,7/4/2025 19:31,1.283333333,5.07E-06,9.17E-06
3970107.959,0.2475,TAMAKARAMI,WSOL,raydium_launchlab,7/4/2025 19:31,nvfB5oMmCMBozucMKCgmapFbj4YQmZZANDMfgWuRgwKBXEd5bAsnrk3C942WM59urBMdhPqCc4XQvr6fBoSSP1v,36.201825,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:31,0 days 00:00:19,19,3,146.27,2.22E-14,-0.907331269,-181.009125,2,1,7/4/2025 19:00,13,FALSE,7/4/2025 19:31,0.316666667,9.12E-06,146.2699909
2.44702554,46812045.04,WSOL,TAMAKARAMI,raydium_launchlab,7/4/2025 19:31,46tvoHQ3arByngSY1CZLGLyg9THSUUi4QrncBn86nvmkTcfNUuvYbq2YtXH5E8hVErTkdWkZAJ1bVSZFEsukvMWu,357.9264257,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:31,0 days 00:00:12,12,3,7.65E-06,-99.99999477,-0.999999384,321.7246007,2,1,7/4/2025 19:00,13,FALSE,7/4/2025 19:31,0.2,146.27,1.46E-08
43395408.8,1.485,æ—ºè´¢,WSOL,raydium_launchlab,7/4/2025 19:35,4y9NkpckrPcQByqDbN8o2acjo46G47JU6VtdzkaQASAbJEkgXX7xZwY6wTjyC6ycEU9QYL1dgsk4mPPbu27ZxgNy,217.71585,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/4/2025 19:35,0 days 00:03:54,234,3,146.61,1917464896,17733940.92,-140.2105757,2,1,7/4/2025 19:00,13,FALSE,7/4/2025 19:35,3.9,5.02E-06,2.63E-06
