amount_in,amount_out,in_token,out_token,platform,timestamp,tx_hash,volume_usd,wallet,new_timestamp,latency,tim_in_sec,platform_encoded,price_out,price_change_pct,position_change,pl_pattern,consecutive_losses,consecutive_wins,hour,trade_freq,volume_spike,timesamp,time_diff,price_in,pnl,emotion,trigger_details
449240.7561,4.95,Nia,WSOL,raydium,2025-07-04 16:15:22,2XCYCj4EPHPV9ZMWApScNNAa41ACPAJhugkapd7hRWCNGhK3eZo3qMFYvxK1vAvVMqw6ak82h9jhxite2wuNBGMA,725.9175,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 16:15:22,0 days 00:30:52,1852,2,146.65,-0.2855782960494935,-0.8402272474506983,580.3182,2.0,1.0,2025-07-04 16:00:00,3,True,2025-07-04 16:15:22,30.866666666666667,0.0016158763205322635,147.06838412367946,neutral,
44205494.28,1.470297028,TCP,WSOL,pumpdotfun,2025-07-04 16:39:24,5KLo9Cf8YwfQF6phAFyBULXGrxFL4q659CyGFbd21XpzjaGnNVFNDCb7EvceaQA5LxqYK3VkPSM9D9KRtmVgNiGb,214.0164354,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 16:39:24,0 days 00:24:02,1442,0,145.56000000293818,-0.7432662782555943,97.40045383184236,-511.90106460000004,2.0,1.0,2025-07-04 16:00:00,3,False,2025-07-04 16:39:24,24.033333333333335,4.8413989909129455e-06,146.649995158601,greed,"After win: 580.32, pos change: 97.40"
3.453954683,44205494.28,WSOL,TCP,pumpdotfun,2025-07-04 16:40:13,277m1zxNKKuz15BbPeqAX3vzuvZNod5AEbveG2Chc2FBS1Ae1miirT947NheE7LzHe5ecdT4KRgm86Sx8TLaNa1n,504.5882396,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 16:40:13,0 days 00:00:49,49,0,1.1414604628191933e-05,-99.99999215814466,-0.9999999218659413,290.5718042,1.0,2.0,2025-07-04 16:00:00,3,True,2025-07-04 16:40:13,0.8166666666666667,146.08999998857252,-0.5299999856343334,revenge,"After loss: -511.90, latency: 0 days 00:00:49"
39009325.57,1.485,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,2025-07-04 17:41:18,4ArYr6mtniqvUbvDtADevNvbcwpL2UwpFExf5j2pCHfm2FZEK4jc4sL5bYueUivnfaPFc2yGVoX8vAxewRZ2dGYv,217.6416,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:41:18,0 days 01:01:05,3665,3,146.56,1283969032.2993727,11294103.627950035,-286.9466396,2.0,1.0,2025-07-04 17:00:00,11,False,2025-07-04 17:41:18,61.083333333333336,5.579219758861369e-06,5.835384869330564e-06,greed,"After win: 290.57, pos change: 11294103.63"
2546570.727,0.2475,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,2025-07-04 17:41:38,4rmNsEoXWGVYWJxrAMMSRc8ZqbVLqzWuNKwS9jC9bNzj2PUnWsRtysxiRbNw3RPARoMzbmzRmVr4pfeoB8qW6qgV,36.2736,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:41:38,0 days 00:00:20,20,3,146.56,0.0,-0.9347189245189507,-181.368,2.0,1.0,2025-07-04 17:00:00,11,False,2025-07-04 17:41:38,0.3333333333333333,1.4244096822212472e-05,146.55998575590317,revenge,"After loss: -286.95, latency: 0 days 00:00:20"
2164291.214,0.2475,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,2025-07-04 17:41:54,3uCF4GBUkxnVmYLWFUNAHTnaeD7xDFLwocaiMK8UtGxcxjaDgK7QtaUvf7v72zesWKZxCm2xjVrJrY9GduvRnGZ8,36.2736,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:41:54,0 days 00:00:16,16,3,146.56,0.0,-0.15011541165807163,0.0,2.0,0.0,2025-07-04 17:00:00,11,False,2025-07-04 17:41:54,0.26666666666666666,1.676003661862114e-05,146.55998323996337,revenge,"After loss: -181.37, latency: 0 days 00:00:16"
1718142.227,0.2475,ã‚³ã‚°ãƒŸ,WSOL,raydium_launchlab,2025-07-04 17:42:21,5ob2hBqGbthebYrxsBPYEE5P2TbM4enPkQFDhAx6YWfZ7o8PSpeYHa6wVUmtBm92nfNrdgGk1dQ1r8zLi5Y7Xyha,36.2736,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:42:21,0 days 00:00:27,27,3,146.56,0.0,-0.206140922309358,0.0,1.0,0.0,2025-07-04 17:00:00,11,False,2025-07-04 17:42:21,0.45,2.1112105523031303e-05,146.5599788878945,neutral,
4.210185264,45438329.74,WSOL,ã‚³ã‚°ãƒŸ,raydium_launchlab,2025-07-04 17:42:51,2Tjp8EHtFBs3uxse1iLnXqeG3qL8PK3rrY7zW87j6N7F5aKn8iQDF9T5aPuaaJSRJRmBGYUwyQSc3cvsW4VMTxQ4,617.0447523,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:42:51,0 days 00:00:30,30,3,1.357982909650851e-05,-99.99999073428691,-0.9999975495711602,580.7711523,0.0,1.0,2025-07-04 17:00:00,11,True,2025-07-04 17:42:51,0.5,146.56000000193816,-1.9381616311875405e-09,neutral,
9.807399839,1443.307,WSOL,USDC,raydium,2025-07-04 17:44:32,5dKtFsZLoTHNH229tom4XpL2yakFNBcQzEjBz5CAh3cTPqx6AMKUDRkGHVyXqnMHDMoRMxkNeHiGmujm2BmQe5H,1437.37252,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:44:32,0 days 00:01:41,101,2,0.9958882760216641,7333484.752386283,1.329446146434472,820.3277676999999,0.0,2.0,2025-07-04 17:00:00,11,True,2025-07-04 17:44:32,1.6833333333333333,146.5599999588229,-146.5599863789938,fomo,"Price spike: 7333484.75%, latency: 0 days 00:01:41"
1443.222304,9.9,USDC,WSOL,raydium,2025-07-04 17:51:35,2BHZPQtosdCRxUwHcJEj5LQQHNgeP1NzRZcUyEEeJRSennffE2rjn7SYmds2bv5aqUPdviXwxmDg19nKJ5pSWnff,1444.076692,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:51:35,0 days 00:07:03,423,2,145.86633252525252,14546.857086013071,146.15646631035656,6.704172000000199,0.0,3.0,2025-07-04 17:00:00,11,True,2025-07-04 17:51:35,7.05,1.0005920002744084,-0.004703724252744346,fomo,"Price spike: 14546.86%, latency: 0 days 00:07:03"
1.0,1.470297028,1,WSOL,pumpdotfun,2025-07-04 17:55:06,38AgLAqPhbo6vcF4U4Y2WMbGkJPn9hz8ddWETJ45baKR6Upyb5L2SuVrcF2b7pYDn6TkpyUUdaXXyy5kRQD3M9wt,215.5896532,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:55:06,0 days 00:03:31,211,0,146.6299999893627,0.5235392231294878,-0.9993071060520418,-1228.4870388000002,1.0,2.0,2025-07-04 17:00:00,11,False,2025-07-04 17:55:06,3.5166666666666666,215.5896532,-69.72332067474747,neutral,
1.0,0.245049503,1,WSOL,pumpdotfun,2025-07-04 17:55:16,4MV22yHYye7q61rYKpLshDXndXXtNP8YhKqCtSJfV9gamufwvWroTbS6pvLJJ34BNUfqWtNk39WGEJp7oY34hmZe,35.93160862,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:55:16,0 days 00:00:10,10,0,146.62999998004483,-6.3546723438889785e-09,0.0,-179.65804458,2.0,1.0,2025-07-04 17:00:00,11,False,2025-07-04 17:55:16,0.16666666666666666,35.93160862,110.6983913693627,revenge,"After loss: -1228.49, latency: 0 days 00:00:10"
1.0,0.245049503,1,WSOL,pumpdotfun,2025-07-04 17:55:30,4bDgS9GKyFJ4v6PyxeurY4caXaUXx8MJsD43vddWJFPHRp3dxU1JbrV2GgbMvs9aRFF35CHfcNZeBf2UxsREGWN7,35.93160862,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:55:30,0 days 00:00:14,14,0,146.62999998004483,0.0,0.0,0.0,2.0,0.0,2025-07-04 17:00:00,11,False,2025-07-04 17:55:30,0.23333333333333334,35.93160862,110.69839136004484,revenge,"After loss: -179.66, latency: 0 days 00:00:14"
3.564968461,1.0,WSOL,1,pumpdotfun,2025-07-04 17:55:34,3K8d5BtGVr2zhN5eutBSCkYDVsx1g4t57MBCEhYNB8TsbVbjZSVLQdfrqYhQsCjberXkxYZmrQLHaAuBXGDGpQUn,522.7313254,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 17:55:34,0 days 00:00:04,4,0,522.7313254,256.4968461236715,2.564968461,486.7997167799999,1.0,1.0,2025-07-04 17:00:00,11,True,2025-07-04 17:55:34,0.06666666666666667,146.6299999897811,-9.736282891026349e-09,fomo,"Price spike: 256.50%, latency: 0 days 00:00:04"
50005099.39,1.485,USELESS,WSOL,raydium_launchlab,2025-07-04 18:15:51,2pYVRkj5N8Egu7jazh4HQ15Mtp49AqW3x5DZQD7MUPxQ1dsuZznTetuPtNQQbpGVCG5EquPx7z6Q2eCuRqmJQ5nY,217.47825,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:15:51,0 days 00:20:17,1217,3,146.45,-71.98369546957325,14026798.938637663,-305.25307539999994,1.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:15:51,20.283333333333335,4.349121442672129e-06,522.7313210508785,greed,"After win: 486.80, pos change: 14026798.94"
2981350.623,0.2475,USELESS,WSOL,raydium_launchlab,2025-07-04 18:16:05,4HUjX6s8MQ95HVx1rKx2uYBQvPsuyu2gkWJBUpg4C6vha8tbHKv1koXeuVPVcapS4JFTBeFnJPNdCgskSvG9txCt,36.246375,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:16:05,0 days 00:00:14,14,3,146.45000000000002,2.220446049250313e-14,-0.9403790681476736,-181.231875,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:16:05,0.23333333333333334,1.2157702861371901e-05,146.44998784229713,revenge,"After loss: -305.25, latency: 0 days 00:00:14"
3.241528741,52986450.01,WSOL,USELESS,raydium_launchlab,2025-07-04 18:16:20,3UAnwHEM7Su5k9BiGCxP4AVMCmKaU3L9oYhdfmX2ukEZuLNUcazEEe9wDqYGU2FReFCcR274tYWkvV1NEjWLzRoA,474.7218841,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:16:20,0 days 00:00:15,15,3,8.9593072193062e-06,-99.999993882344,-0.9999989127314594,438.4755091,2.0,1.0,2025-07-04 18:00:00,28,True,2025-07-04 18:16:20,0.25,146.44999999399974,6.0002776081091724e-09,revenge,"After loss: -181.23, latency: 0 days 00:00:15"
721.000264,4.95,USDC,WSOL,raydium,2025-07-04 18:21:34,4V22Qa6YbZ1FbKAqoZfcYdnhTWzYeSEWtKJX2gxmui99uxN26RwmZrgkjhwQ5CCfBLB7xD3ZFEEnc7fXCGMs4dtL,721.2994791,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:21:34,0 days 00:05:14,314,2,145.7170664848485,1626432200.1542597,221.4259976104898,246.57759499999997,1.0,2.0,2025-07-04 18:00:00,28,True,2025-07-04 18:21:34,5.233333333333333,1.0004149999867407,-1.0004060406795214,fomo,"Price spike: 1626432200.15%, latency: 0 days 00:05:14"
38225245.03,1.470297028,IAP,WSOL,pumpdotfun,2025-07-04 18:33:36,3emB5m8RXPf4gMas1Nm27VkK4EWpGtXhxYKQ2qLaqsc3HYnEAPML4oy5yvWCrK6gQx6GvZDk99wcoC9MPK1xAgUF,214.9868314,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:33:36,0 days 00:12:02,722,0,146.2199999767666,0.3451438490016612,53015.963985466726,-506.31264769999996,1.0,2.0,2025-07-04 18:00:00,28,False,2025-07-04 18:33:36,12.033333333333333,5.62421068148219e-06,145.71706086063782,greed,"After win: 246.58, pos change: 53015.96"
1989385.577,0.245049503,IAP,WSOL,pumpdotfun,2025-07-04 18:33:55,bVdfLb5VFTD1QNruW5AVPpX8AXgYWAQB3poHx8RLiCZqKt8ySfF4zcKibLHuWhCX8BipioLhSBTsyz7cMqZHVvS,35.83113833,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:33:55,0 days 00:00:19,19,0,146.22000000546828,1.962912055120114e-08,-0.9479562374174793,-179.15569306999998,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:33:55,0.31666666666666665,1.8011158190878952e-05,146.21998196560838,revenge,"After loss: -506.31, latency: 0 days 00:00:19"
2.78702678,40214630.6,WSOL,IAP,pumpdotfun,2025-07-04 18:34:09,nXFSotdyBMc7Qa6EhVVSf3QSYMtMkwvnvAkgC4MT847UdDYkGtsHMqBXYer5tjt9jcdiBtdHRH1TotK7DPKx3nF,407.5190558,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:34:09,0 days 00:00:14,14,0,1.0133601868768626e-05,-99.99999306961985,-0.9999985990514799,371.68791747,2.0,1.0,2025-07-04 18:00:00,28,True,2025-07-04 18:34:09,0.23333333333333334,146.22000001019006,-4.721783852801309e-09,revenge,"After loss: -179.16, latency: 0 days 00:00:14"
50005099.39,1.485,DOGEPARTY,WSOL,raydium_launchlab,2025-07-04 18:37:27,4z5FxF1R7oK2axhdHcE6dcVaFhsqtpJNVhYyQwWWxtdptgAXFwehuHuDhpmH6XrHD5HLTT4xxZLjoCt6To32wmVz,217.4634,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:37:27,0 days 00:03:18,198,3,146.44,1445093183.675595,17942094.048688408,-190.05565579999998,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:37:27,3.3,4.348824472959417e-06,5.784777395809209e-06,greed,"After win: 371.69, pos change: 17942094.05"
2.981858376,50005099.39,WSOL,DOGEPARTY,raydium_launchlab,2025-07-04 18:37:59,3ksjb28y4PgQ3RjTDrDdGHHdEhjK8GchakQZzHCeMGNNH92gvCXnPwkj1rvL6J7DjTnz4WbQTWSR3hTXKV6XWBqu,436.6633406,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:37:59,0 days 00:00:32,32,3,8.732376216160942e-06,-99.99999403689142,-0.9999999403689142,219.19994060000002,1.0,2.0,2025-07-04 18:00:00,28,True,2025-07-04 18:37:59,0.5333333333333333,146.44000000622432,-6.224325943549047e-09,revenge,"After loss: -190.06, latency: 0 days 00:00:32"
33837571.61,1.470297028,X,WSOL,pumpdotfun,2025-07-04 18:38:38,26hCsc8ujr3vA5b1q11JNgzi4hZ7JbrZ7dib1kSDhvcdW2m6QBCrWLJ1aFn3gtLk4AzkTGCh5wZsSmaJ6iqANayW,215.3102968,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:38:38,0 days 00:00:39,39,0,146.44000001338506,1676977579.2526376,11347812.122966373,-221.35304380000002,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:38:38,0.65,6.363054041867752e-06,2.36932217429319e-06,greed,"After win: 219.20, pos change: 11347812.12"
1.584278446,33837571.61,WSOL,X,pumpdotfun,2025-07-04 18:38:46,2wTPNcZ6F1fALtZeWY2HXMRnSRCXxwGJmPkmJjFvofZXF6dJwhrVyQKv8QofRdJEAPNas4HX2JyN9aschHmkVUWN,232.0017356,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:38:46,0 days 00:00:08,8,0,6.856335267612308e-06,-99.99999531799013,-0.9999999531799012,16.691438799999986,1.0,2.0,2025-07-04 18:00:00,28,False,2025-07-04 18:38:46,0.13333333333333333,146.43999997965005,3.3735005899870885e-08,revenge,"After loss: -221.35, latency: 0 days 00:00:08"
38098002.9,1.485,Qå¸,WSOL,raydium_launchlab,2025-07-04 18:42:49,3NkfgSkWjgLVgCVdPK6CLo8ZSUqask5iQ2RAPfxkDyRyvgqNjRswKAnzq5daBEnR3NU7FrmdhmNeJtdgRtBvTm7U,217.74555,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:42:49,0 days 00:04:03,243,3,146.63,2138605937.7275472,24047541.27149285,-14.25618559999998,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:42:49,4.05,5.7154058854880295e-06,1.1409293821242788e-06,greed,"After win: 16.69, pos change: 24047541.27"
2388428.219,0.2475,Qå¸,WSOL,raydium_launchlab,2025-07-04 18:42:57,4frb9b4bScJiNGm44YgwazdAwYnyfE8btm56ErwKjyMW9wdHNTeLvD2MoCbNxBhsnGAopbLCs9vQ5nYEJdPXuVJ6,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:42:57,0 days 00:00:08,8,3,146.63,0.0,-0.9373083091712401,-181.45462500000002,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:42:57,0.13333333333333333,1.5194480081630622e-05,146.6299848055199,revenge,"After loss: -14.26, latency: 0 days 00:00:08"
1202373.7,0.2475,Qå¸,WSOL,raydium_launchlab,2025-07-04 18:43:05,4uVhuqViP7ErjJDrMddsqSs56YAsmjp23aeSccJUjnNRjeroDX1igAAUZPXE8kztepJoNiR37qBMgkfZJGWdcUPd,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:43:05,0 days 00:00:08,8,3,146.63,0.0,-0.4965836986704938,0.0,2.0,0.0,2025-07-04 18:00:00,28,False,2025-07-04 18:43:05,0.13333333333333333,3.018273353783437e-05,146.62996981726647,revenge,"After loss: -181.45, latency: 0 days 00:00:08"
1295420.768,0.2475,Qå¸,WSOL,raydium_launchlab,2025-07-04 18:43:30,5C3ti2fyQp8HrsMoBmgHHPScEnQQGC3ps8P9xYm3JqTYWuzbDn5ptgEs2wVQutiPcEeQFqYj9UhoDqxQJ9r7Gmgq,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:43:30,0 days 00:00:25,25,3,146.63,0.0,0.07738614708555258,0.0,1.0,0.0,2025-07-04 18:00:00,28,False,2025-07-04 18:43:30,0.4166666666666667,2.8014777820823083e-05,146.62997198522217,neutral,
1114296.529,0.2475,Qå¸,WSOL,raydium_launchlab,2025-07-04 18:43:55,3cJEp4ZSqFLrPzxkuyaVAVktrNqAhoyigkRtfZzGBGtckQKckzn8KGA9hk21X86oHzQAagV13tyVBPMVRaxMtem7,36.290925,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:43:55,0 days 00:00:25,25,3,146.63,0.0,-0.13981884764719155,0.0,0.0,0.0,2025-07-04 18:00:00,28,False,2025-07-04 18:43:55,0.4166666666666667,3.256846275252105e-05,146.62996743153724,neutral,
3.407365938,44098522.12,WSOL,Qå¸,raydium_launchlab,2025-07-04 18:45:11,9M6tJkgFY3BbUbuAxd9jPGD3ZsLZX7MiuaCKWoaA9A4CiyCBnJxkPPtzV6VorfvgY6XVvWGz3TudHwL6rbGcZTx,499.6561411,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:45:11,0 days 00:01:16,76,3,1.133045093303458e-05,-99.99999227276074,-0.9999969421371697,463.3652161,0.0,1.0,2025-07-04 18:00:00,28,True,2025-07-04 18:45:11,1.2666666666666666,146.63999998581897,-0.009999985818978985,neutral,
357961.3632,1.98,NANI,WSOL,raydium,2025-07-04 18:45:35,AC7cNhkozSMsaAT6ptgwqb5eVnB4ZnJz5doAz14J71SNC99yGJtMYtyJfKD3jjfGa42eTSkJ2B8mo68fzH1e7d8,290.3472,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:45:35,0 days 00:00:24,24,2,146.64,1294211409.0270824,105054.15689051888,-209.30894110000003,1.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:45:35,0.4,0.0008111132369271298,-0.0007997827859940953,greed,"After win: 463.37, pos change: 105054.16"
30893774.99,1.960396038,NVB,WSOL,pumpdotfun,2025-07-04 18:50:05,4gPtWa8KLsKEk5bPfMPiaR95FzjQgG3ECQNabXzCn2VTGRV6B6P1GLRS9ehd4PK17UMg4CfWLwcMgbf2b9Vf7H9d,287.0999998,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:50:05,0 days 00:04:30,270,0,146.45000001780252,-0.1295690004074368,85.3047752244117,-3.247200200000009,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:50:05,4.5,9.293134293006644e-06,146.6399907068657,neutral,
3768036.794,0.245049503,NVB,WSOL,pumpdotfun,2025-07-04 18:50:42,4ooXkWgvKzFZRT6KxSViPV3f4WYHShW4URNkwk2zuQL7MFZLuDVzZYq7iUYQvXktMasKa82D6Wm2MN8TMEx2grdr,35.88749971,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:50:42,0 days 00:00:37,37,0,146.44999998224847,-2.4277257981708544e-08,-0.8780324905188933,-251.21250009,3.0,0.0,2025-07-04 18:00:00,28,False,2025-07-04 18:50:42,0.6166666666666667,9.524190360122052e-06,146.44999049361218,revenge,"After loss: -3.25, latency: 0 days 00:00:37"
3.69693385,50788933.99,WSOL,NVB,pumpdotfun,2025-07-04 18:51:19,2DuHYDZBeZypruoKDH6FuW344syidT9DhKhC5tQA4hLTZvJLa9seBf23mgz9txBcZnjhGX7J3RFyqkNaouRdEe7o,541.4159623,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:51:19,0 days 00:00:37,37,0,1.0660116678302428e-05,-99.99999272098555,-0.9999990188700238,505.52846259000006,2.0,1.0,2025-07-04 18:00:00,28,True,2025-07-04 18:51:19,0.6166666666666667,146.44999999120893,-8.96045548870461e-09,revenge,"After loss: -251.21, latency: 0 days 00:00:37"
36549757.73,1.485,è’‚å‡¯,WSOL,raydium_launchlab,2025-07-04 18:57:55,2jd9CZoo2QgEfbTsJT17poA54dGY19tXtiwbDaBTQbcDuhk5gLtEubstmv7edoNZ7FZz7zdRsZnr47bYRfsKo2Hn,217.6119,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:57:55,0 days 00:06:36,396,3,146.54,1374656523.5833714,9886504.740425946,-323.80406230000006,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:57:55,6.6,5.953853418332905e-06,4.706263259969522e-06,greed,"After win: 505.53, pos change: 9886504.74"
2576947.628,0.2475,è’‚å‡¯,WSOL,raydium_launchlab,2025-07-04 18:58:05,2GfYTN33XubGmqaUtuU63b22mMQowBzVpekAURJxsR6H5XArTkUQ4wg14kDuw6DsDA7fELn4evpyJSWYt6884k9f,36.26865,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:58:05,0 days 00:00:10,10,3,146.54,0.0,-0.929494809595281,-181.34324999999998,2.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:58:05,0.16666666666666666,1.4074267403000554e-05,146.5399859257326,revenge,"After loss: -323.80, latency: 0 days 00:00:10"
2629421.992,0.2475,è’‚å‡¯,WSOL,raydium_launchlab,2025-07-04 18:58:10,2Ud5sLJsTafcxrQdvJcKKZvGWsjABMCWZ6AEjmxNTFhnreHCK1EZ7GDkBuyZdnA4MgbQMdTuLUFvYCuLKZEeVzKU,36.26865,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:58:10,0 days 00:00:05,5,3,146.54,0.0,0.020362992025851234,0.0,2.0,0.0,2025-07-04 18:00:00,28,False,2025-07-04 18:58:10,0.08333333333333333,1.3793392658290355e-05,146.53998620660732,revenge,"After loss: -181.34, latency: 0 days 00:00:05"
2721964.599,0.2475,è’‚å‡¯,WSOL,raydium_launchlab,2025-07-04 18:58:17,5gxqQRFJynaU1cvCBUMjix9werysvBVw49CMkN9Df6UmNZjmdAXMgzoc9vcRyrvXczrtcPSwjzdKzYbEswTP3QBY,36.26865,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:58:17,0 days 00:00:07,7,3,146.54,0.0,0.0351950380279622,0.0,1.0,0.0,2025-07-04 18:00:00,28,False,2025-07-04 18:58:17,0.11666666666666667,1.3324438537269896e-05,146.53998667556147,neutral,
4.236971361,44478091.95,WSOL,è’‚å‡¯,raydium_launchlab,2025-07-04 18:58:26,3fsKosHij4C2tHV93iJi2N5Bs3m3jRdsoEcp63AdoBNRQZ7BZzeuqha6MNgqh4JY3LyyZtNiCrVrG7ZgyoPBb479,620.8857832,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:58:26,0 days 00:00:09,9,3,1.3959361923572802e-05,-99.99999047402626,-0.99999844341423,584.6171332,0.0,1.0,2025-07-04 18:00:00,28,True,2025-07-04 18:58:26,0.15,146.53999999033744,9.66255697676388e-09,neutral,
43812957.82,1.470297028,TRP,WSOL,pumpdotfun,2025-07-04 18:58:36,TjGCLHtbHYGt2mC5x3EikgRcBxWXGavtK96nQx6MbR78EL1CXacZUV7npbdHs8MD77s2P6SKEvUJNy4b86M1hKx,215.4573265,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:58:36,0 days 00:00:10,10,0,146.54000001148066,1049761349.0818702,10340630.098733546,-405.42845669999997,1.0,1.0,2025-07-04 18:00:00,28,False,2025-07-04 18:58:36,0.16666666666666666,4.917662199050317e-06,9.041699724522485e-06,greed,"After win: 584.62, pos change: 10340630.10"
2.662544724,43812957.82,WSOL,TRP,pumpdotfun,2025-07-04 18:59:02,9s85u9dgyTjEairoqQYArJmgar1Ei1zTZkCVRLHzm2PULEtxxfWNKzQq57pbKGfDbQu1wDwc3Bu26G3mV3xPuGr,390.1693039,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 18:59:02,0 days 00:00:26,26,0,8.905340413285066e-06,-99.99999392292861,-0.9999999392292861,174.7119774,1.0,2.0,2025-07-04 18:00:00,28,True,2025-07-04 18:59:02,0.43333333333333335,146.54000001691614,-5.435481398308184e-09,revenge,"After loss: -405.43, latency: 0 days 00:00:26"
8.340426132,23889659.44,WSOL,Qi,raydium,2025-07-04 19:13:36,54m4M6jj1sEKPJ8QNNRF5c75LXBM2ofVRzNxLHj6FXYg7D9H9th9XXdanBiCV1nMnJLxC6TMHxHHJ4jjUKqp2u3f,1222.873279,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-04 19:13:36,0 days 00:14:34,874,2,5.118839312344755e-05,474.80557449644766,2.1325017968036204,832.7039751,1.0,2.0,2025-07-04 19:00:00,13,True,2025-07-04 19:13:36,14.566666666666666,146.61999994318757,-146.61999103784714,fomo,"Price spike: 474.81%, latency: 0 days 00:14:34"
